AccountName,RacsAssetId,Manufacturer,ParentAssetid,SerialNumber,InstanceNumber,ParentChild,PartNumber,Quantity,AssetDescription,IpAddress,DnsName,SlotMacAddress,AssetShipDate,AssetAddDate,ResellerHardwarePoNumber,DistributorHardwarePoNumber,ProductFamily,ArchitectureGroup,ArchitectureSubgroup,ProductType,ProductCategory,ProductSupportPage,EndOfSaleDate,EndOfSupportDate,EndOfSupportRange,WarrantyEndDate,LocationGroup,LocationName,SiteId,LocationLabel,LocationAddress1,LocationAddress2,LocationAddress3,LocationCity,LocationStateProvince,LocationPostalCode,LocationCountry,Decommissioned,ContractNumber,AssetCovered,CoverageStatus,ServiceLevel,ServiceLevelDescription,Sla,MapsToServiceSku,MaintenanceStartDate,MaintenanceEndDate,BillToId,ContractCurrency,ContractListPrice,ContractCustomerCost,ResellerMaintenancePoNumber,MaintenanceCatalogPrice,PoNumber,ManufacturerHardwareSoNumber,ProductListPrice,ProfileApprovedLocations,ProfileApprovedSiteNames,ProfileApprovedServiceLevel,ProfilePreferredEndDate,ProfilePreferredServiceLevel,AiUnapprovedLocation,ProfileCriticalAssets,CpTargetContracts,ProfileLocationCoverageExclusions,ProfileReasonLocationCoverageExclusions,ProfileProductCoverageExclusions,ProfileReasonProductCoverageExclusions,ProfileProductRefreshExclusions,ProfileReasonProductRefreshExclusions,ProfileRenewalExclusions,ProfileReasonRenewalExclusions,AssetCoverageStatus,PurchaseOrderDate,CiscoUnmappedToServiceSkuAndUncovered,InvalidAsset,InvalidCiscoProductId,UncoveredAndPastEos,RacsClientId,Updatedby,Updatedon
Demo,75582610,Cisco,-,FVH123732,123457065,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582618,Cisco,-,FVH123733,123457066,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582626,Cisco,-,FVH123734,123457067,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582668,Cisco,-,FVH123735,123457068,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582676,Cisco,-,FVH123736,123457069,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582684,Cisco,-,FVH123737,123457070,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582692,Cisco,-,FVH123738,123457071,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582700,Cisco,-,FVH123739,123457072,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582708,Cisco,-,FVH123740,123457073,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582716,Cisco,-,FVH123741,123457074,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582724,Cisco,-,FVH123742,123457075,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582732,Cisco,-,FVH123743,123457076,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582852,Cisco,-,FVH123744,123457077,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582860,Cisco,-,FVH123745,123457078,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582868,Cisco,-,FVH123746,123457079,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582876,Cisco,-,FVH123747,123457080,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582884,Cisco,-,FVH123748,123457081,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582892,Cisco,-,FVH123749,123457082,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582900,Cisco,-,FVH123750,123457083,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582908,Cisco,-,FVH123751,123457084,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582921,Cisco,-,FVH123752,123457085,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582929,Cisco,-,FVH123753,123457086,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582937,Cisco,-,FVH123754,123457087,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582945,Cisco,-,FVH123755,123457088,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582953,Cisco,-,FVH123756,123457089,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582961,Cisco,-,FVH123757,123457090,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582969,Cisco,-,FVH123758,123457091,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582977,Cisco,-,FVH123759,123457092,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582985,Cisco,-,FVH123760,123457093,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75582993,Cisco,-,FVH123761,123457094,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
Demo,75583021,Cisco,-,FVH123762,123457095,Parent,C9120AXI-E,1,C9120AX Internal 802.11ax 4x4:4 MIMO;IOT;BT5;mGig;USB;RHL,,,,No Ship Date Available,00:00.0,4501245478,,C9120AX,WIRELESS,ENT. - WIRELESS,CHASSIS,-,-,-,-,Not Defined,9/16/2032 0:00,DEFAULT GROUP,,1016697150,SOUTHAMPTON - 100 HARBOUR PARADE,100 HARBOUR PARADE,,,SOUTHAMPTON,HAMPSHIRE,SO15 1BA,UNITED KINGDOM,No,206345589,Covered,Active,L1NBD,L1NBD,Vendor,Yes,12/1/2024 0:00,1/30/2027 0:00,30400375,USD,121.9,0,4501605158,121.9,,113848222,2238.28,N/A,N/A,N/A,,-,0,No,No,No,-,No,-,No,-,No,-,Active,-,Include,0,0,Include,14327,NULL,NULL
